source,target,key,n_lines,n_tokens,edge_index,edge_type
5.02.0111,#Emilia_Oth,22,3,17,1126,passive
#Emilia_Oth,5.02.0111,21,3,28,1127,active
5.02.0111,#Desdemona_Oth,41,3,28,1127,passive
5.02.0111,#Othello_Oth,24,3,28,1127,passive
#Othello_Oth,5.02.0111,20,1,1,1128,active
5.02.0111,#Desdemona_Oth,42,1,1,1128,passive
5.02.0111,#Emilia_Oth,23,1,1,1128,passive
#Emilia_Oth,5.02.0111,22,3,17,1129,active
5.02.0111,#Desdemona_Oth,43,3,17,1129,passive
5.02.0111,#Othello_Oth,25,3,17,1129,passive
#Othello_Oth,5.02.0111,21,1,4,1130,active
5.02.0111,#Desdemona_Oth,44,1,4,1130,passive
5.02.0111,#Emilia_Oth,24,1,4,1130,passive
#Emilia_Oth,5.02.0111,23,6,56,1131,active
5.02.0111,#Desdemona_Oth,45,6,56,1131,passive
5.02.0111,#Othello_Oth,26,6,56,1131,passive
#Montano_Oth,5.02.0112,0,1,7,1132,active
5.02.0112,#Desdemona_Oth,0,1,7,1132,passive
5.02.0112,#Emilia_Oth,0,1,7,1132,passive
5.02.0112,#Gratiano_Oth,0,1,7,1132,passive
5.02.0112,#Iago_Oth,0,1,7,1132,passive
5.02.0112,#Othello_Oth,0,1,7,1132,passive
#Emilia_Oth,5.02.0112,0,2,18,1133,active
5.02.0112,#Desdemona_Oth,1,2,18,1133,passive
5.02.0112,#Gratiano_Oth,1,2,18,1133,passive
5.02.0112,#Iago_Oth,1,2,18,1133,passive
5.02.0112,#Montano_Oth,0,2,18,1133,passive
5.02.0112,#Othello_Oth,1,2,18,1133,passive
#Gratiano_Oth,5.02.0112,0,1,4,1134,active
5.02.0112,#Desdemona_Oth,2,1,4,1134,passive
5.02.0112,#Emilia_Oth,1,1,4,1134,passive
5.02.0112,#Iago_Oth,2,1,4,1134,passive
5.02.0112,#Montano_Oth,1,1,4,1134,passive
5.02.0112,#Othello_Oth,2,1,4,1134,passive
#Emilia_Oth,5.02.0112,1,4,35,1135,active
5.02.0112,#Desdemona_Oth,3,4,35,1135,passive
5.02.0112,#Gratiano_Oth,2,4,35,1135,passive
5.02.0112,#Iago_Oth,3,4,35,1135,passive
5.02.0112,#Montano_Oth,2,4,35,1135,passive
5.02.0112,#Othello_Oth,3,4,35,1135,passive
#Iago_Oth,5.02.0112,0,2,19,1136,active
5.02.0112,#Desdemona_Oth,4,2,19,1136,passive
5.02.0112,#Emilia_Oth,2,2,19,1136,passive
5.02.0112,#Gratiano_Oth,3,2,19,1136,passive
5.02.0112,#Montano_Oth,3,2,19,1136,passive
