tag,type,n,text,xml:id,who,lemma,ana,prev,part,rendition,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.71,but,fs-lll-0289820,,but,#acp-av,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.71,one,fs-lll-0289840,,one,#crd,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.71,penny,fs-lll-0289860,,penny,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.71,in,fs-lll-0289880,,in,#acp-p,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.71,the,fs-lll-0289900,,the,#d,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.71,world,fs-lll-0289920,,world,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.71,",",fs-lll-0289930,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.71,thou,fs-lll-0289950,,thou,#pns,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
lb,,5.1.72,,ftln-1813,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
w,,5.1.72,shouldst,fs-lll-0289960,,shall,#vmd2,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.72,have,fs-lll-0289980,,have,#vvi,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.72,it,fs-lll-0290000,,it,#pn,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.72,to,fs-lll-0290020,,to,#acp-cs,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.72,buy,fs-lll-0290040,,buy,#vvi,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.72,gingerbread,fs-lll-0290060,,gingerbread,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.72,!,fs-lll-0290070,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.72,Hold,fs-lll-0290090,,hold,#vvb,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.72,",",fs-lll-0290100,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.72,there,fs-lll-0290120,,there,#acp-av,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.72,is,fs-lll-0290140,,be,#vvz,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
lb,,5.1.73,,ftln-1814,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
w,,5.1.73,the,fs-lll-0290150,,the,#d,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.73,very,fs-lll-0290170,,very,#j,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.73,remuneration,fs-lll-0290190,,remuneration,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.73,I,fs-lll-0290210,,i,#pns,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.73,had,fs-lll-0290230,,have,#vvd,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.73,of,fs-lll-0290250,,of,#acp-p,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.73,thy,fs-lll-0290270,,thy,#po,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.73,master,fs-lll-0290290,,master,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.73,",",fs-lll-0290300,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.73,thou,fs-lll-0290320,,thou,#pns,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
lb,,5.1.74,,ftln-1815,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
w,,5.1.74,halfpenny,fs-lll-0290330,,halfpenny,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.74,purse,fs-lll-0290350,,purse,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.74,of,fs-lll-0290370,,of,#acp-p,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.74,wit,fs-lll-0290390,,wit,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.74,",",fs-lll-0290400,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.74,thou,fs-lll-0290420,,thou,#pns,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.74,pigeon,fs-lll-0290440,,pigeon,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.74,egg,fs-lll-0290460,,egg,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.74,of,fs-lll-0290480,,of,#acp-p,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.74,discretion,fs-lll-0290500,,discretion,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.74,.,fs-lll-0290510,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
lb,,5.1.75,,ftln-1816,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
stage,business,SD 5.1.75,,stg-1816,"{'#Costard_LLL', '#Boy_LLL'}",,,,,inline,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
w,,SD 5.1.75,He,fs-lll-0290520,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,SD 5.1.75,gives,fs-lll-0290540,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,SD 5.1.75,him,fs-lll-0290560,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,SD 5.1.75,money,fs-lll-0290580,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,SD 5.1.75,.,fs-lll-0290590,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.75,O,fs-lll-0290610,,oh,#uh,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.75,",",fs-lll-0290620,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.75,an,fs-lll-0290640,,an,#cs,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.75,the,fs-lll-0290660,,the,#d,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.75,heavens,fs-lll-0290680,,heaven,#n2,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.75,were,fs-lll-0290700,,be,#vvd,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
lb,,5.1.76,,ftln-1817,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
w,,5.1.76,so,fs-lll-0290710,,so,#av,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,pleased,fs-lll-0290730,,please,#vvn,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,that,fs-lll-0290750,,that,#cs,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,thou,fs-lll-0290770,,thou,#pns,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,wert,fs-lll-0290790,,be,#vvd2,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,but,fs-lll-0290810,,but,#acp-av,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,my,fs-lll-0290830,,my,#po,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,bastard,fs-lll-0290850,,bastard,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.76,",",fs-lll-0290860,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,what,fs-lll-0290880,,what,#crq-r,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.76,a,fs-lll-0290900,,a,#d,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
lb,,5.1.77,,ftln-1818,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
w,,5.1.77,joyful,fs-lll-0290910,,joyful,#j,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.77,father,fs-lll-0290930,,father,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.77,wouldest,fs-lll-0290950,,will,#vmd2,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.77,thou,fs-lll-0290970,,thou,#pns,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.77,make,fs-lll-0290990,,make,#vvi,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.77,me,fs-lll-0291010,,i,#pno,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.77,!,fs-lll-0291020,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.77,Go,fs-lll-0291040,,go,#vvb,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.77,to,fs-lll-0291060,,to,#acp-p,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.77,",",fs-lll-0291070,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.77,thou,fs-lll-0291090,,thou,#pns,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
lb,,5.1.78,,ftln-1819,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
w,,5.1.78,hast,fs-lll-0291100,,have,#vv2,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.78,it,fs-lll-0291120,,it,#pn,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.78,ad,fs-lll-0291140,,ad,#fw-la,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.78,dunghill,fs-lll-0291160,,dunghill,#n1,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.78,",",fs-lll-0291170,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.78,at,fs-lll-0291190,,at,#acp-p,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.78,the,fs-lll-0291210,,the,#d,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.78,fingers’,fs-lll-0291230,,finger,#n2g,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
w,,5.1.78,ends,fs-lll-0291250,,end,#n2,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
pc,,5.1.78,",",fs-lll-0291260,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,#Costard_LLL
c,,, ,,,,,,,,5,1,#Armado_LLL #Boy_LLL #Costard_LLL #Dull_LLL #Holofernes_LLL #Nathaniel_LLL,51,
