tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
pc,,2.1.37,.,fs-wt-0093290,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.37,You’re,fs-wt-0093310,,you|be,#pn|vvb,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.37,powerful,fs-wt-0093330,,powerful,#j,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.37,at,fs-wt-0093350,,at,#acp-p,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.37,it,fs-wt-0093370,,it,#pn,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
pc,,2.1.37,.,fs-wt-0093380,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
sp,,,,sp-0641,{'#Mamillius_WT'},,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
l,,2.1.38,,ftln-0641,,,,I,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
w,,2.1.38,There,fs-wt-0093400,,there,#acp-av,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.38,was,fs-wt-0093420,,be,#vvd,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.38,a,fs-wt-0093440,,a,#d,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.38,man,fs-wt-0093460,,man,#n1,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
pc,,2.1.38,—,fs-wt-0093470,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
sp,,,,sp-0642,{'#Hermione_WT'},,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
l,,2.1.39,,ftln-0642,,,,F,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
w,,2.1.39,Nay,fs-wt-0093490,,nay,#uh,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
pc,,2.1.39,",",fs-wt-0093500,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.39,come,fs-wt-0093520,,come,#vvb,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.39,sit,fs-wt-0093540,,sit,#vvb,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.39,down,fs-wt-0093560,,down,#acp-av,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
pc,,2.1.39,",",fs-wt-0093570,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.39,then,fs-wt-0093590,,then,#av,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.39,on,fs-wt-0093610,,on,#acp-av,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
pc,,2.1.39,.,fs-wt-0093620,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
sp,,,,sp-0643,{'#Mamillius_WT'},,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
l,,2.1.40,,ftln-0643,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
w,,2.1.40,Dwelt,fs-wt-0093640,,dwell,#vvd,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.40,by,fs-wt-0093660,,by,#acp-p,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.40,a,fs-wt-0093680,,a,#d,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.40,churchyard,fs-wt-0093700,,churchyard,#n1,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
pc,,2.1.40,.,fs-wt-0093710,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.40,I,fs-wt-0093730,,i,#pns,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.40,will,fs-wt-0093750,,will,#vmb,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.40,tell,fs-wt-0093770,,tell,#vvi,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.40,it,fs-wt-0093790,,it,#pn,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.40,softly,fs-wt-0093810,,soft,#av_j,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
pc,,2.1.40,",",fs-wt-0093820,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
l,,2.1.41,,ftln-0644,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
w,,2.1.41,Yond,fs-wt-0093830,,yond,#d,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.41,crickets,fs-wt-0093850,,cricket,#n2,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.41,shall,fs-wt-0093870,,shall,#vmb,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.41,not,fs-wt-0093890,,not,#xx,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.41,hear,fs-wt-0093910,,hear,#vvi,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.41,it,fs-wt-0093930,,it,#pn,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
pc,,2.1.41,.,fs-wt-0093940,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Mamillius_WT
sp,,,,sp-0645,{'#Hermione_WT'},,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
l,,2.1.42,,ftln-0645,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
w,,2.1.42,Come,fs-wt-0093960,,come,#vvb,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,on,fs-wt-0093980,,on,#acp-av,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,then,fs-wt-0094000,,then,#av,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
pc,,2.1.42,",",fs-wt-0094010,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,and,fs-wt-0094030,,and,#cc,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,give,fs-wt-0094050,,give,#vvb,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,’t,fs-wt-0094070,,it,#pn,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,me,fs-wt-0094090,,i,#pno,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,in,fs-wt-0094110,,in,#acp-p,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,mine,fs-wt-0094130,,my,#po,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,2.1.42,ear,fs-wt-0094150,,ear,#n1,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
pc,,2.1.42,.,fs-wt-0094160,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,#Hermione_WT
stage,business,SD 2.1.42.1,,stg-0645.1,"{'#Mamillius_WT', '#Hermione_WT'}",,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,SD 2.1.42.1,They,fs-wt-0094170,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,SD 2.1.42.1,talk,fs-wt-0094190,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
c,,, ,,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
w,,SD 2.1.42.1,privately,fs-wt-0094210,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
pc,,SD 2.1.42.1,.,fs-wt-0094220,,,,,,,2,1,#Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Mamillius_WT,11,
stage,entrance,SD 2.1.42.2,,stg-0645.2,"{'#Antigonus_WT', '#ATTENDANTS_WT', '#Leontes_WT'}",,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,SD 2.1.42.2,Enter,fs-wt-0094230,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,SD 2.1.42.2,Leontes,fs-wt-0094250,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
pc,,SD 2.1.42.2,",",fs-wt-0094260,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,SD 2.1.42.2,Antigonus,fs-wt-0094280,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
pc,,SD 2.1.42.2,",",fs-wt-0094290,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,SD 2.1.42.2,and,fs-wt-0094310,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,SD 2.1.42.2,Lords,fs-wt-0094330,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
pc,,SD 2.1.42.2,.,fs-wt-0094340,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
sp,,,,sp-0646,{'#Leontes_WT'},,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
l,,2.1.43,,ftln-0646,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
w,,2.1.43,Was,fs-wt-0094360,,be,#vvd,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,2.1.43,he,fs-wt-0094380,,he,#pns,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,2.1.43,met,fs-wt-0094400,,meet,#vvn,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,2.1.43,there,fs-wt-0094420,,there,#acp-av,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
pc,,2.1.43,?,fs-wt-0094430,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,2.1.43,His,fs-wt-0094450,,his,#po,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,2.1.43,train,fs-wt-0094470,,train,#n1,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
pc,,2.1.43,?,fs-wt-0094480,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,2.1.43,Camillo,fs-wt-0094500,,Camillo,#n1-nn,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,2.1.43,with,fs-wt-0094520,,with,#acp-p,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,
w,,2.1.43,him,fs-wt-0094540,,he,#pno,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
pc,,2.1.43,?,fs-wt-0094550,,,,,,,2,1,#ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,12,#Leontes_WT
sp,,,,sp-0647,{'#ATTENDANTS.0.1_WT'},,,,,,2,1,#ATTENDANTS.0.1_WT #ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,13,#ATTENDANTS.0.1_WT
l,,2.1.44,,ftln-0647,,,,,,,2,1,#ATTENDANTS.0.1_WT #ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,13,#ATTENDANTS.0.1_WT
w,,2.1.44,Behind,fs-wt-0094570,,behind,#acp-p,,,,2,1,#ATTENDANTS.0.1_WT #ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,13,#ATTENDANTS.0.1_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS.0.1_WT #ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,13,
w,,2.1.44,the,fs-wt-0094590,,the,#d,,,,2,1,#ATTENDANTS.0.1_WT #ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,13,#ATTENDANTS.0.1_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS.0.1_WT #ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,13,
w,,2.1.44,tuft,fs-wt-0094610,,tuft,#n1,,,,2,1,#ATTENDANTS.0.1_WT #ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,13,#ATTENDANTS.0.1_WT
c,,, ,,,,,,,,2,1,#ATTENDANTS.0.1_WT #ATTENDANTS_WT #Antigonus_WT #Hermione_WT #LADIES.0.1_WT #LADIES.0.2_WT #LADIES_WT #Leontes_WT #Mamillius_WT,13,
