tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
w,,3.2.66,out,fs-r3-0302610,,out,#av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.67,,ftln-1828,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.67,With,fs-r3-0302620,,with,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.67,Rivers,fs-r3-0302640,,Rivers,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.67,",",fs-r3-0302650,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.67,Vaughan,fs-r3-0302670,,Vaughan,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.67,",",fs-r3-0302680,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.67,Grey,fs-r3-0302700,,Grey,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.67,;,fs-r3-0302710,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.67,and,fs-r3-0302730,,and,#cc,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.67,so,fs-r3-0302750,,so,#av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.67,’twill,fs-r3-0302770,,it|will,#pn|vmb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.67,do,fs-r3-0302790,,do,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.68,,ftln-1829,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.68,With,fs-r3-0302800,,with,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.68,some,fs-r3-0302820,,some,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.68,men,fs-r3-0302840,,man,#n2,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.68,else,fs-r3-0302860,,else,#av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.68,that,fs-r3-0302880,,that,#cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.68,think,fs-r3-0302900,,think,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.68,themselves,fs-r3-0302920,,themselves,#px,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.68,as,fs-r3-0302940,,as,#acp-av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.68,safe,fs-r3-0302960,,safe,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.69,,ftln-1830,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.69,As,fs-r3-0302970,,as,#acp-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,thou,fs-r3-0302990,,thou,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,and,fs-r3-0303010,,and,#cc,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,I,fs-r3-0303030,,i,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.69,",",fs-r3-0303040,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,who,fs-r3-0303060,,who,#crq-r,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.69,",",fs-r3-0303070,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,as,fs-r3-0303090,,as,#acp-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,thou,fs-r3-0303110,,thou,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,know’st,fs-r3-0303130,,know,#vv2,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.69,",",fs-r3-0303140,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,are,fs-r3-0303160,,be,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.69,dear,fs-r3-0303180,,dear,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.70,,ftln-1831,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.70,To,fs-r3-0303190,,to,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.70,princely,fs-r3-0303210,,princely,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.70,Richard,fs-r3-0303230,,Richard,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.70,and,fs-r3-0303250,,and,#cc,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.70,to,fs-r3-0303270,,to,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.70,Buckingham,fs-r3-0303290,,Buckingham,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.70,.,fs-r3-0303300,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
sp,,,,sp-1832,{'#Catesby_R3'},,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
l,,3.2.71,,ftln-1832,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
w,,3.2.71,The,fs-r3-0303320,,the,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.71,Princes,fs-r3-0303340,,prince,#n2,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.71,both,fs-r3-0303360,,both,#av_d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.71,make,fs-r3-0303380,,make,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.71,high,fs-r3-0303400,,high,#j,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.71,account,fs-r3-0303420,,account,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.71,of,fs-r3-0303440,,of,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.71,you,fs-r3-0303460,,you,#pn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
pc,,3.2.71,—,fs-r3-0303470,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
l,,3.2.72,,ftln-1833,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
stage,delivery,SD 3.2.72,,stg-1833,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
w,,SD 3.2.72,Aside,fs-r3-0303480,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
pc,,SD 3.2.72,.,fs-r3-0303490,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.72,For,fs-r3-0303510,,for,#acp-cs,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.72,they,fs-r3-0303530,,they,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.72,account,fs-r3-0303550,,account,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.72,his,fs-r3-0303570,,his,#po,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.72,head,fs-r3-0303590,,head,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.72,upon,fs-r3-0303610,,upon,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.72,the,fs-r3-0303630,,the,#d,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.72,Bridge,fs-r3-0303650,,bridge,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
pc,,3.2.72,.,fs-r3-0303660,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Catesby_R3
sp,,,,sp-1834,{'#Hastings_3H6'},,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
l,,3.2.73,,ftln-1834,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
w,,3.2.73,I,fs-r3-0303680,,i,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,know,fs-r3-0303700,,know,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,they,fs-r3-0303720,,they,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,do,fs-r3-0303740,,do,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.73,",",fs-r3-0303750,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,and,fs-r3-0303770,,and,#cc,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,I,fs-r3-0303790,,i,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,have,fs-r3-0303810,,have,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,well,fs-r3-0303830,,well,#av,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,deserved,fs-r3-0303850,,deserve,#vvn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,
w,,3.2.73,it,fs-r3-0303870,,it,#pn,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
pc,,3.2.73,.,fs-r3-0303880,,,,,,,3,2,#Catesby_R3 #Hastings_3H6,59,#Hastings_3H6
stage,entrance,SD 3.2.73.1,,stg-1834.1,{'#Stanley_R3'},,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
w,,SD 3.2.73.1,Enter,fs-r3-0303890,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,SD 3.2.73.1,Lord,fs-r3-0303910,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,SD 3.2.73.1,Stanley,fs-r3-0303930,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
pc,,SD 3.2.73.1,.,fs-r3-0303940,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
l,,3.2.74,,ftln-1835,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
w,,3.2.74,Come,fs-r3-0303950,,come,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.74,on,fs-r3-0303970,,on,#acp-av,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
pc,,3.2.74,",",fs-r3-0303980,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.74,come,fs-r3-0304000,,come,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.74,on,fs-r3-0304020,,on,#acp-av,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
pc,,3.2.74,.,fs-r3-0304030,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.74,Where,fs-r3-0304050,,where,#crq-q,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.74,is,fs-r3-0304070,,be,#vvz,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.74,your,fs-r3-0304090,,your,#po,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.74,boar-spear,fs-r3-0304110,,boar-spear,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
pc,,3.2.74,",",fs-r3-0304120,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.74,man,fs-r3-0304140,,man,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
pc,,3.2.74,?,fs-r3-0304150,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
l,,3.2.75,,ftln-1836,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
w,,3.2.75,Fear,fs-r3-0304160,,fear,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.75,you,fs-r3-0304180,,you,#pn,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.75,the,fs-r3-0304200,,the,#d,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.75,boar,fs-r3-0304220,,boar,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.75,and,fs-r3-0304240,,and,#cc,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.75,go,fs-r3-0304260,,go,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.75,so,fs-r3-0304280,,so,#av,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.75,unprovided,fs-r3-0304300,,unprovided,#j_vn,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
pc,,3.2.75,?,fs-r3-0304310,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Hastings_3H6
sp,,,,sp-1837,{'#Stanley_R3'},,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
l,,3.2.76,,ftln-1837,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
w,,3.2.76,My,fs-r3-0304330,,my,#po,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.76,lord,fs-r3-0304350,,lord,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.76,",",fs-r3-0304360,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.76,good,fs-r3-0304380,,good,#j,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.76,morrow,fs-r3-0304400,,morrow,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.76,.,fs-r3-0304410,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.76,—,fs-r3-0304420,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
w,,3.2.76,Good,fs-r3-0304430,,good,#j,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.76,morrow,fs-r3-0304450,,morrow,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.76,",",fs-r3-0304460,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.76,Catesby,fs-r3-0304480,,Catesby,#n1-nn,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.76,.,fs-r3-0304490,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.76,—,fs-r3-0304500,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
l,,3.2.77,,ftln-1838,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
w,,3.2.77,You,fs-r3-0304510,,you,#pn,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.77,may,fs-r3-0304530,,may,#vmb,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.77,jest,fs-r3-0304550,,jest,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.77,on,fs-r3-0304570,,on,#acp-av,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.77,",",fs-r3-0304580,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.77,but,fs-r3-0304600,,but,#acp-cc,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.77,",",fs-r3-0304610,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.77,by,fs-r3-0304630,,by,#acp-p,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.77,the,fs-r3-0304650,,the,#d,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.77,Holy,fs-r3-0304670,,holy,#j,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.77,Rood,fs-r3-0304690,,rood,#n1,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
pc,,3.2.77,",",fs-r3-0304700,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
l,,3.2.78,,ftln-1839,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
w,,3.2.78,I,fs-r3-0304710,,i,#pns,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.78,do,fs-r3-0304730,,do,#vvb,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.78,not,fs-r3-0304750,,not,#xx,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.78,like,fs-r3-0304770,,like,#vvi,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
w,,3.2.78,these,fs-r3-0304790,,these,#d,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,#Stanley_R3
c,,, ,,,,,,,,3,2,#Catesby_R3 #Hastings_3H6 #Stanley_R3,60,
