tag,type,n,text,xml:id,who,ana,lemma,part,rendition,next,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.140,Gloucester,fs-2h6-0231010,,#n1-nn,Gloucester,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
pc,,3.1.140,",",fs-2h6-0231020,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.140,’tis,fs-2h6-0231040,,#pn|vvz,it|be,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.140,my,fs-2h6-0231060,,#po,my,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.140,special,fs-2h6-0231080,,#j,special,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.140,hope,fs-2h6-0231100,,#n1,hope,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
l,,3.1.141,,ftln-1359,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
w,,3.1.141,That,fs-2h6-0231110,,#cs,that,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.141,you,fs-2h6-0231130,,#pn,you,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.141,will,fs-2h6-0231150,,#vmb,will,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.141,clear,fs-2h6-0231170,,#vvi,clear,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.141,yourself,fs-2h6-0231190,,#px,yourself,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.141,from,fs-2h6-0231210,,#acp-p,from,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.141,all,fs-2h6-0231230,,#d,all,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.141,suspense,fs-2h6-0231250,,#n1,suspense,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
pc,,3.1.141,.,fs-2h6-0231260,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
l,,3.1.142,,ftln-1360,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
w,,3.1.142,My,fs-2h6-0231270,,#po,my,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.142,conscience,fs-2h6-0231290,,#n1,conscience,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.142,tells,fs-2h6-0231310,,#vvz,tell,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.142,me,fs-2h6-0231330,,#pno,i,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.142,you,fs-2h6-0231350,,#pn,you,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.142,are,fs-2h6-0231370,,#vvb,be,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.142,innocent,fs-2h6-0231390,,#j,innocent,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
pc,,3.1.142,.,fs-2h6-0231400,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#HenryVI_1H6
sp,,,,sp-1361,{'#Gloucester_2H4'},,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
l,,3.1.143,,ftln-1361,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
w,,3.1.143,Ah,fs-2h6-0231420,,#uh,ah,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
pc,,3.1.143,",",fs-2h6-0231430,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.143,gracious,fs-2h6-0231450,,#j,gracious,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.143,lord,fs-2h6-0231470,,#n1,lord,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
pc,,3.1.143,",",fs-2h6-0231480,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.143,these,fs-2h6-0231500,,#d,these,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.143,days,fs-2h6-0231520,,#n2,day,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.143,are,fs-2h6-0231540,,#vvb,be,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.143,dangerous,fs-2h6-0231560,,#j,dangerous,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
pc,,3.1.143,.,fs-2h6-0231570,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
l,,3.1.144,,ftln-1362,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
w,,3.1.144,Virtue,fs-2h6-0231580,,#n1,virtue,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.144,is,fs-2h6-0231600,,#vvz,be,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.144,choked,fs-2h6-0231620,,#vvn,choke,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.144,with,fs-2h6-0231640,,#acp-p,with,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.144,foul,fs-2h6-0231660,,#j,foul,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.144,ambition,fs-2h6-0231680,,#n1,ambition,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
pc,,3.1.144,",",fs-2h6-0231690,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
l,,3.1.145,,ftln-1363,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
w,,3.1.145,And,fs-2h6-0231700,,#cc,and,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.145,charity,fs-2h6-0231720,,#n1,charity,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.145,chased,fs-2h6-0231740,,#vvd,chase,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.145,hence,fs-2h6-0231760,,#av,hence,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
w,,3.1.145,by,fs-2h6-0231780,,#acp-p,by,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,#Gloucester_2H4
c,,, ,,,,,,,,,3,1,#ATTENDANTS_2H6 #Buckingham_2H6 #CardinalBeaufort_1H6 #Gloucester_2H4 #HenryVI_1H6 #QueenMargaret_1H6 #Salisbury_2H6 #Somerset_1H6 #Suffolk_1H6 #Warwick_2H6 #York_1H6,67,
