node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Berowne_LLL,#Dumaine_LLL,0,1,1,1,1434,184,1
#Berowne_LLL,#King_LLL,0,1,1,1,1434,184,1
#Berowne_LLL,#Longaville_LLL,0,1,1,1,1434,184,1
#Dumaine_LLL,#King_LLL,0,1,1,1,1434,184,1
#Dumaine_LLL,#Longaville_LLL,0,1,1,1,1434,184,1
#King_LLL,#Longaville_LLL,0,1,1,1,1434,184,1
#Berowne_LLL,#Costard_LLL,0,1,1,2,805,123,2
#Berowne_LLL,#Dull_LLL,0,1,1,2,805,123,2
#Berowne_LLL,#Dumaine_LLL,1,1,1,2,805,123,2
#Berowne_LLL,#King_LLL,1,1,1,2,805,123,2
#Berowne_LLL,#Longaville_LLL,1,1,1,2,805,123,2
#Costard_LLL,#Dull_LLL,0,1,1,2,805,123,2
#Dumaine_LLL,#Costard_LLL,0,1,1,2,805,123,2
#Dumaine_LLL,#Dull_LLL,0,1,1,2,805,123,2
#Dumaine_LLL,#King_LLL,1,1,1,2,805,123,2
#Dumaine_LLL,#Longaville_LLL,1,1,1,2,805,123,2
#King_LLL,#Costard_LLL,0,1,1,2,805,123,2
#King_LLL,#Dull_LLL,0,1,1,2,805,123,2
#King_LLL,#Longaville_LLL,1,1,1,2,805,123,2
#Longaville_LLL,#Costard_LLL,0,1,1,2,805,123,2
#Longaville_LLL,#Dull_LLL,0,1,1,2,805,123,2
#Berowne_LLL,#Costard_LLL,1,1,1,3,62,8,3
#Berowne_LLL,#Dull_LLL,1,1,1,3,62,8,3
#Costard_LLL,#Dull_LLL,1,1,1,3,62,8,3
#Armado_LLL,#Boy_LLL,0,1,2,4,824,125,4
#Armado_LLL,#Boy_LLL,1,1,2,5,103,20,5
#Armado_LLL,#Jaquenetta_LLL,0,1,2,5,103,20,5
#Boy_LLL,#Jaquenetta_LLL,0,1,2,5,103,20,5
#Costard_LLL,#Armado_LLL,0,1,2,5,103,20,5
#Costard_LLL,#Boy_LLL,0,1,2,5,103,20,5
#Costard_LLL,#Dull_LLL,2,1,2,5,103,20,5
#Costard_LLL,#Jaquenetta_LLL,0,1,2,5,103,20,5
#Dull_LLL,#Armado_LLL,0,1,2,5,103,20,5
#Dull_LLL,#Boy_LLL,0,1,2,5,103,20,5
#Dull_LLL,#Jaquenetta_LLL,0,1,2,5,103,20,5
#Armado_LLL,#Boy_LLL,2,1,2,6,148,21,6
#Costard_LLL,#Armado_LLL,1,1,2,6,148,21,6
#Costard_LLL,#Boy_LLL,1,1,2,6,148,21,6
#Boyet_LLL,#Katherine_LLL,0,2,1,8,266,36,8
#Boyet_LLL,#LORDS_LLL,0,2,1,8,266,36,8
#Boyet_LLL,#Maria_LLL,0,2,1,8,266,36,8
#Boyet_LLL,#Princess_LLL,0,2,1,8,266,36,8
#Boyet_LLL,#Rosaline_LLL,0,2,1,8,266,36,8
#Katherine_LLL,#LORDS_LLL,0,2,1,8,266,36,8
#Katherine_LLL,#Maria_LLL,0,2,1,8,266,36,8
#Katherine_LLL,#Princess_LLL,0,2,1,8,266,36,8
#Katherine_LLL,#Rosaline_LLL,0,2,1,8,266,36,8
#LORDS_LLL,#Maria_LLL,0,2,1,8,266,36,8
#LORDS_LLL,#Princess_LLL,0,2,1,8,266,36,8
#LORDS_LLL,#Rosaline_LLL,0,2,1,8,266,36,8
#Maria_LLL,#Princess_LLL,0,2,1,8,266,36,8
#Maria_LLL,#Rosaline_LLL,0,2,1,8,266,36,8
#Princess_LLL,#Rosaline_LLL,0,2,1,8,266,36,8
#Katherine_LLL,#LORDS_LLL,1,2,1,9,14,2,9
#Katherine_LLL,#Maria_LLL,1,2,1,9,14,2,9
#Katherine_LLL,#Princess_LLL,1,2,1,9,14,2,9
#Katherine_LLL,#Rosaline_LLL,1,2,1,9,14,2,9
#LORDS_LLL,#Maria_LLL,1,2,1,9,14,2,9
#LORDS_LLL,#Princess_LLL,1,2,1,9,14,2,9
#LORDS_LLL,#Rosaline_LLL,1,2,1,9,14,2,9
#Maria_LLL,#Princess_LLL,1,2,1,9,14,2,9
#Maria_LLL,#Rosaline_LLL,1,2,1,9,14,2,9
#Princess_LLL,#Rosaline_LLL,1,2,1,9,14,2,9
#Katherine_LLL,#LORDS.0_LLL,0,2,1,10,316,43,10
#Katherine_LLL,#LORDS_LLL,2,2,1,10,316,43,10
#Katherine_LLL,#Maria_LLL,2,2,1,10,316,43,10
#Katherine_LLL,#Princess_LLL,2,2,1,10,316,43,10
#Katherine_LLL,#Rosaline_LLL,2,2,1,10,316,43,10
#LORDS_LLL,#LORDS.0_LLL,0,2,1,10,316,43,10
#LORDS_LLL,#Maria_LLL,2,2,1,10,316,43,10
#LORDS_LLL,#Princess_LLL,2,2,1,10,316,43,10
#LORDS_LLL,#Rosaline_LLL,2,2,1,10,316,43,10
#Maria_LLL,#LORDS.0_LLL,0,2,1,10,316,43,10
#Maria_LLL,#Princess_LLL,2,2,1,10,316,43,10
#Maria_LLL,#Rosaline_LLL,2,2,1,10,316,43,10
#Princess_LLL,#LORDS.0_LLL,0,2,1,10,316,43,10
#Princess_LLL,#Rosaline_LLL,2,2,1,10,316,43,10
#Rosaline_LLL,#LORDS.0_LLL,0,2,1,10,316,43,10
#Boyet_LLL,#Katherine_LLL,1,2,1,11,67,9,11
#Boyet_LLL,#LORDS.0_LLL,0,2,1,11,67,9,11
#Boyet_LLL,#LORDS_LLL,1,2,1,11,67,9,11
#Boyet_LLL,#Maria_LLL,1,2,1,11,67,9,11
#Boyet_LLL,#Princess_LLL,1,2,1,11,67,9,11
#Boyet_LLL,#Rosaline_LLL,1,2,1,11,67,9,11
#Katherine_LLL,#LORDS.0_LLL,1,2,1,11,67,9,11
#Katherine_LLL,#LORDS_LLL,3,2,1,11,67,9,11
#Katherine_LLL,#Maria_LLL,3,2,1,11,67,9,11
#Katherine_LLL,#Princess_LLL,3,2,1,11,67,9,11
#Katherine_LLL,#Rosaline_LLL,3,2,1,11,67,9,11
#LORDS_LLL,#LORDS.0_LLL,1,2,1,11,67,9,11
#LORDS_LLL,#Maria_LLL,3,2,1,11,67,9,11
#LORDS_LLL,#Princess_LLL,3,2,1,11,67,9,11
#LORDS_LLL,#Rosaline_LLL,3,2,1,11,67,9,11
#Maria_LLL,#LORDS.0_LLL,1,2,1,11,67,9,11
#Maria_LLL,#Princess_LLL,3,2,1,11,67,9,11
#Maria_LLL,#Rosaline_LLL,3,2,1,11,67,9,11
#Princess_LLL,#LORDS.0_LLL,1,2,1,11,67,9,11
#Princess_LLL,#Rosaline_LLL,3,2,1,11,67,9,11
#Rosaline_LLL,#LORDS.0_LLL,1,2,1,11,67,9,11
#Berowne_LLL,#Boyet_LLL,0,2,1,12,683,94,12
#Berowne_LLL,#Dumaine_LLL,2,2,1,12,683,94,12
#Berowne_LLL,#Katherine_LLL,0,2,1,12,683,94,12
#Berowne_LLL,#King_LLL,2,2,1,12,683,94,12
#Berowne_LLL,#LORDS.0_LLL,0,2,1,12,683,94,12
#Berowne_LLL,#LORDS_LLL,0,2,1,12,683,94,12
#Berowne_LLL,#Longaville_LLL,2,2,1,12,683,94,12
#Berowne_LLL,#Maria_LLL,0,2,1,12,683,94,12
#Berowne_LLL,#Princess_LLL,0,2,1,12,683,94,12
#Berowne_LLL,#Rosaline_LLL,0,2,1,12,683,94,12
#Boyet_LLL,#Katherine_LLL,2,2,1,12,683,94,12
#Boyet_LLL,#LORDS.0_LLL,1,2,1,12,683,94,12
#Boyet_LLL,#LORDS_LLL,2,2,1,12,683,94,12
#Boyet_LLL,#Maria_LLL,2,2,1,12,683,94,12
#Boyet_LLL,#Princess_LLL,2,2,1,12,683,94,12
#Boyet_LLL,#Rosaline_LLL,2,2,1,12,683,94,12
#Dumaine_LLL,#Boyet_LLL,0,2,1,12,683,94,12
#Dumaine_LLL,#Katherine_LLL,0,2,1,12,683,94,12
#Dumaine_LLL,#King_LLL,2,2,1,12,683,94,12
#Dumaine_LLL,#LORDS.0_LLL,0,2,1,12,683,94,12
#Dumaine_LLL,#LORDS_LLL,0,2,1,12,683,94,12
